#START7777
#--------------------------------------------------------------------------------------------------
#  ´Ü±â¿¹º¸ À°»ó Á¶È¸ [ÀÔ·ÂÀÎ¼öÇüÅÂ][¿¹] ?reg=&tmfc1=2013121018&tmfc2=2013121106&disp=0&help=1
#--------------------------------------------------------------------------------------------------
#  1. REG_ID   : ¿¹º¸±¸¿ªÄÚµå
#  2. TM_FC    : ¹ßÇ¥½Ã°¢(³â¿ùÀÏ½ÃºÐ,KST)
#  3. TM_EF    : ¹ßÈ¿½Ã°¢(³â¿ùÀÏ½ÃºÐ,KST)
#  4. MOD      : ±¸°£ (A01(24½Ã°£),A02(12½Ã°£))
#  5. NE       : ¹ßÈ¿¹øÈ£
#  6. STN      : ¹ßÇ¥°ü¼­
#  7. C        : ¹ßÇ¥ÄÚµå
#  8. MAN_ID   : ¿¹º¸°üID
#  9. MAN_FC   : ¿¹º¸°ü¸í
# 10. W1       : Ç³Çâ1(16¹æÀ§)
# 11. T        : Ç³Çâ°æÇâ(1:-, 2:ÈÄ)
# 12. W2       : Ç³Çâ2(16¹æÀ§)
# 13. TA       : ±â¿Â
# 14. ST       : °­¼öÈ®·ü(%)
# 15. SKY      : ÇÏ´Ã»óÅÂÄÚµå (DB01(¸¼À½),DB02(±¸¸§Á¶±Ý),DB03(±¸¸§¸¹À½),DB04(Èå¸²))
# 16. PREP     : °­¼öÀ¯¹«ÄÚµå (1(ºñ),2(ºñ/´«),4(´«/ºñ),3(´«))
# 17. WF       : ¿¹º¸
#--------------------------------------------------------------------------------------------------
# REG_ID TM_FC        TM_EF        MOD NE STN C MAN_ID       MAN_FC     W1 T W2  TA  ST SKY  PREP WF
11D20403 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   15  60 DB03    1 "±¸¸§¸¹°í ÇÑ¶§ ºñ"
11D20403 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     NW 1 N   20  80 DB04    1 "Èå¸®°í ºñ"
11D20403 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW  11  80 DB04    1 "Èå¸®°í ºñ"
11D20403 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  17  20 DB03    0 "±¸¸§¸¹À½"
11D20403 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W   13   0 DB01    0 "¸¼À½"
11D20403 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     SW 1 W   26   0 DB01    0 "¸¼À½"
11D20501 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   29   0 DB01    0 "¸¼À½"
11D20501 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   16   0 DB01    0 "¸¼À½"
11D20501 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     NW 1 N   21  80 DB04    1 "Èå¸®°í ºñ"
11D20501 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW  10  80 DB04    1 "Èå¸®°í ºñ"
11D20501 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  18  20 DB03    0 "±¸¸§¸¹À½"
11D20501 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W   13   0 DB01    0 "¸¼À½"
11D20501 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     SW 1 W   27   0 DB01    0 "¸¼À½"
11D20601 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   28   0 DB01    0 "¸¼À½"
11D20601 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   15   0 DB01    0 "¸¼À½"
11D20601 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     NW 1 N   20  80 DB04    1 "Èå¸®°í ºñ"
11D20601 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW  10  80 DB04    1 "Èå¸®°í ºñ"
11D20601 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  18  20 DB03    0 "±¸¸§¸¹À½"
11D20601 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W   12   0 DB01    0 "¸¼À½"
11D20601 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     SW 1 W   26   0 DB01    0 "¸¼À½"
11D20602 202405141100 202405141200 A02  0 105 2 jinyul       ±èÁø¿­     SW 1 W   27   0 DB01    0 "¸¼À½"
11D20602 202405141100 202405150000 A02  1 105 2 jinyul       ±èÁø¿­     SW 1 W   15   0 DB01    0 "¸¼À½"
11D20602 202405141100 202405151200 A02  2 105 2 jinyul       ±èÁø¿­     NW 1 N   21  80 DB04    1 "Èå¸®°í ºñ"
11D20602 202405141100 202405160000 A02  3 105 2 jinyul       ±èÁø¿­     W  1 NW  10  80 DB04    1 "Èå¸®°í ºñ"
11D20602 202405141100 202405161200 A02  4 105 2 jinyul       ±èÁø¿­     W  1 NW  17  20 DB03    0 "±¸¸§¸¹À½"
11D20602 202405141100 202405170000 A02  5 105 2 jinyul       ±èÁø¿­     SW 1 W   12   0 DB01    0 "¸¼À½"
11D20602 202405141100 202405171200 A02  6 105 2 jinyul       ±èÁø¿­     SW 1 W   26   0 DB01    0 "¸¼À½"
11E00101 202405141100 202405141200 A02  0 143 2 lhm79        ÀÌÈ£¹Î     S  1 SW  20   0 DB01    0 "¸¼À½"
11E00101 202405141100 202405150000 A02  1 143 2 lhm79        ÀÌÈ£¹Î     N  1 NE  16   0 DB01    0 "¸¼À½"
11E00101 202405141100 202405151200 A02  2 143 2 lhm79        ÀÌÈ£¹Î     N  1 NE  20  20 DB03    0 "±¸¸§¸¹À½"
11E00101 202405141100 202405160000 A02  3 143 2 lhm79        ÀÌÈ£¹Î     W  1 NW  11  60 DB04    1 "Èå¸®°í ÇÑ¶§ ºñ"
11E00101 202405141100 202405161200 A02  4 143 2 lhm79        ÀÌÈ£¹Î     W  1 NW  14  70 DB04    1 "Èå¸®°í °¡²û ºñ"
11E00101 202405141100 202405170000 A02  5 143 2 lhm79        ÀÌÈ£¹Î     SW 1 W   14   0 DB01    0 "¸¼À½"
11E00101 202405141100 202405171200 A02  6 143 2 lhm79        ÀÌÈ£¹Î     SW 1 W   21   0 DB01    0 "¸¼À½"
11E00102 202405141100 202405141200 A02  0 143 2 lhm79        ÀÌÈ£¹Î     SE 1 S   17   0 DB01    0 "¸¼À½"
11E00102 202405141100 202405150000 A02  1 143 2 lhm79        ÀÌÈ£¹Î     S  1 SW  15   0 DB01    0 "¸¼À½"
11E00102 202405141100 202405151200 A02  2 143 2 lhm79        ÀÌÈ£¹Î     N  1 NE  17   0 DB01    0 "¸¼À½"
11E00102 202405141100 202405160000 A02  3 143 2 lhm79        ÀÌÈ£¹Î     SW 1 W   13  70 DB04    1 "Èå¸®°í °¡²û ºñ"
11E00102 202405141100 202405161200 A02  4 143 2 lhm79        ÀÌÈ£¹Î     W  1 NW  14  60 DB04    1 "Èå¸®°í ºñ"
11E00102 202405141100 202405170000 A02  5 143 2 lhm79        ÀÌÈ£¹Î     SW 1 W   14   0 DB01    0 "¸¼À½"
11E00102 202405141100 202405171200 A02  6 143 2 lhm79        ÀÌÈ£¹Î     S  1 SW  18   0 DB01    0 "¸¼À½"
11F10201 202405141100 202405141200 A02  0 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  26   0 DB01    0 "¸¼À½"
11F10201 202405141100 202405150000 A02  1 146 2 shanlee      ÀÌ½ÂÇÑ     SE 1 S   12   0 DB01    0 "¸¼À½"
11F10201 202405141100 202405151200 A02  2 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  22  60 DB04    1 "Èå¸®°í ºñ"
11F10201 202405141100 202405160000 A02  3 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW   8  20 DB03    0 "±¸¸§¸¹À½"
11F10201 202405141100 202405161200 A02  4 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  21   0 DB01    0 "¸¼À½"
11F10201 202405141100 202405170000 A02  5 146 2 shanlee      ÀÌ½ÂÇÑ     SE 1 S   12  10 DB01    0 "¸¼À½"
11F10201 202405141100 202405171200 A02  6 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   26   0 DB01    0 "¸¼À½"
11F10202 202405141100 202405141200 A02  0 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   24   0 DB01    0 "¸¼À½"
11F10202 202405141100 202405150000 A02  1 146 2 shanlee      ÀÌ½ÂÇÑ     S  1 SW  10   0 DB01    0 "¸¼À½"
11F10202 202405141100 202405151200 A02  2 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  21  60 DB04    1 "Èå¸®°í °¡²û ºñ"
11F10202 202405141100 202405160000 A02  3 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW   8  20 DB03    0 "±¸¸§¸¹À½"
11F10202 202405141100 202405161200 A02  4 146 2 shanlee      ÀÌ½ÂÇÑ     S  1 SW  20   0 DB01    0 "¸¼À½"
11F10202 202405141100 202405170000 A02  5 146 2 shanlee      ÀÌ½ÂÇÑ     SE 1 S   11  10 DB01    0 "¸¼À½"
11F10202 202405141100 202405171200 A02  6 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   25   0 DB01    0 "¸¼À½"
11F10203 202405141100 202405141200 A02  0 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  25   0 DB01    0 "¸¼À½"
11F10203 202405141100 202405150000 A02  1 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   10   0 DB01    0 "¸¼À½"
11F10203 202405141100 202405151200 A02  2 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  22  60 DB04    1 "Èå¸®°í °¡²û ºñ"
11F10203 202405141100 202405160000 A02  3 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW   8   0 DB01    0 "¸¼À½"
11F10203 202405141100 202405161200 A02  4 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  21   0 DB01    0 "¸¼À½"
11F10203 202405141100 202405170000 A02  5 146 2 shanlee      ÀÌ½ÂÇÑ     S  1 SW  11  10 DB01    0 "¸¼À½"
11F10203 202405141100 202405171200 A02  6 146 2 shanlee      ÀÌ½ÂÇÑ     S  1 SW  25   0 DB01    0 "¸¼À½"
11F10204 202405141100 202405141200 A02  0 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  26   0 DB01    0 "¸¼À½"
11F10204 202405141100 202405150000 A02  1 146 2 shanlee      ÀÌ½ÂÇÑ     S  1 SW   9   0 DB01    0 "¸¼À½"
11F10204 202405141100 202405151200 A02  2 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  22  60 DB04    1 "Èå¸®°í ºñ"
11F10204 202405141100 202405160000 A02  3 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW   6  20 DB03    0 "±¸¸§¸¹À½"
11F10204 202405141100 202405161200 A02  4 146 2 shanlee      ÀÌ½ÂÇÑ     S  1 SW  20   0 DB01    0 "¸¼À½"
11F10204 202405141100 202405170000 A02  5 146 2 shanlee      ÀÌ½ÂÇÑ     SE 1 S   10  10 DB01    0 "¸¼À½"
11F10204 202405141100 202405171200 A02  6 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   26   0 DB01    0 "¸¼À½"
11F10301 202405141100 202405141200 A02  0 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  24   0 DB01    0 "¸¼À½"
11F10301 202405141100 202405150000 A02  1 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W    8   0 DB01    0 "¸¼À½"
11F10301 202405141100 202405151200 A02  2 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  21  60 DB04    1 "Èå¸®°í ºñ"
11F10301 202405141100 202405160000 A02  3 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW   6  20 DB03    0 "±¸¸§¸¹À½"
11F10301 202405141100 202405161200 A02  4 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  19   0 DB01    0 "¸¼À½"
11F10301 202405141100 202405170000 A02  5 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W    7  10 DB03    0 "±¸¸§¸¹À½"
11F10301 202405141100 202405171200 A02  6 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   23   0 DB01    0 "¸¼À½"
11F10302 202405141100 202405141200 A02  0 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  26   0 DB01    0 "¸¼À½"
11F10302 202405141100 202405150000 A02  1 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W    8   0 DB01    0 "¸¼À½"
11F10302 202405141100 202405151200 A02  2 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  23  60 DB04    1 "Èå¸®°í ºñ"
11F10302 202405141100 202405160000 A02  3 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW   6  20 DB03    0 "±¸¸§¸¹À½"
11F10302 202405141100 202405161200 A02  4 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   21   0 DB01    0 "¸¼À½"
11F10302 202405141100 202405170000 A02  5 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W    9  10 DB01    0 "¸¼À½"
11F10302 202405141100 202405171200 A02  6 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   25   0 DB01    0 "¸¼À½"
11F10303 202405141100 202405141200 A02  0 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  24   0 DB01    0 "¸¼À½"
11F10303 202405141100 202405150000 A02  1 146 2 shanlee      ÀÌ½ÂÇÑ     S  1 SW   7   0 DB01    0 "¸¼À½"
11F10303 202405141100 202405151200 A02  2 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  21  60 DB04    1 "Èå¸®°í ºñ"
11F10303 202405141100 202405160000 A02  3 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW   5  20 DB03    0 "±¸¸§¸¹À½"
11F10303 202405141100 202405161200 A02  4 146 2 shanlee      ÀÌ½ÂÇÑ     S  1 SW  18   0 DB01    0 "¸¼À½"
11F10303 202405141100 202405170000 A02  5 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W    7  10 DB01    0 "¸¼À½"
11F10303 202405141100 202405171200 A02  6 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   24   0 DB01    0 "¸¼À½"
11F10401 202405141100 202405141200 A02  0 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  26   0 DB01    0 "¸¼À½"
11F10401 202405141100 202405150000 A02  1 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  10   0 DB01    0 "¸¼À½"
11F10401 202405141100 202405151200 A02  2 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  23  60 DB04    1 "Èå¸®°í ºñ"
11F10401 202405141100 202405160000 A02  3 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW   7  20 DB03    0 "±¸¸§¸¹À½"
11F10401 202405141100 202405161200 A02  4 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  22   0 DB01    0 "¸¼À½"
11F10401 202405141100 202405170000 A02  5 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W    9  10 DB03    0 "±¸¸§¸¹À½"
11F10401 202405141100 202405171200 A02  6 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   25   0 DB01    0 "¸¼À½"
11F10402 202405141100 202405141200 A02  0 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  25   0 DB01    0 "¸¼À½"
11F10402 202405141100 202405150000 A02  1 146 2 shanlee      ÀÌ½ÂÇÑ     S  1 SW   8   0 DB01    0 "¸¼À½"
11F10402 202405141100 202405151200 A02  2 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  22  60 DB04    1 "Èå¸®°í ºñ"
11F10402 202405141100 202405160000 A02  3 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW   6  20 DB03    0 "±¸¸§¸¹À½"
11F10402 202405141100 202405161200 A02  4 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  20   0 DB01    0 "¸¼À½"
11F10402 202405141100 202405170000 A02  5 146 2 shanlee      ÀÌ½ÂÇÑ     SE 1 S    8  10 DB03    0 "±¸¸§¸¹À½"
11F10402 202405141100 202405171200 A02  6 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   24   0 DB01    0 "¸¼À½"
11F10403 202405141100 202405141200 A02  0 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  26   0 DB01    0 "¸¼À½"
11F10403 202405141100 202405150000 A02  1 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W    9   0 DB01    0 "¸¼À½"
11F10403 202405141100 202405151200 A02  2 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  22  60 DB04    1 "Èå¸®°í ºñ"
11F10403 202405141100 202405160000 A02  3 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW   7  10 DB01    0 "¸¼À½"
11F10403 202405141100 202405161200 A02  4 146 2 shanlee      ÀÌ½ÂÇÑ     W  1 NW  21   0 DB01    0 "¸¼À½"
11F10403 202405141100 202405170000 A02  5 146 2 shanlee      ÀÌ½ÂÇÑ     SE 1 S    8  10 DB03    0 "±¸¸§¸¹À½"
11F10403 202405141100 202405171200 A02  6 146 2 shanlee      ÀÌ½ÂÇÑ     SW 1 W   25   0 DB01    0 "¸¼À½"
11F20301 202405141100 202405141200 A02  0 156 2 gwkang       °­°¡¿õ     W  1 NW  26   0 DB01    0 "¸¼À½"
11F20301 202405141100 202405150000 A02  1 156 2 gwkang       °­°¡¿õ     W  1 NW  12   0 DB01    0 "¸¼À½"
11F20301 202405141100 202405151200 A02  2 156 2 gwkang       °­°¡¿õ     W  1 NW  23  20 DB03    0 "±¸¸§¸¹À½"
11F20301 202405141100 202405160000 A02  3 156 2 gwkang       °­°¡¿õ     W  1 NW  11   0 DB01    0 "¸¼À½"
11F20301 202405141100 202405161200 A02  4 156 2 gwkang       °­°¡¿õ     SW 1 W   23   0 DB01    0 "¸¼À½"
11F20301 202405141100 202405170000 A02  5 156 2 gwkang       °­°¡¿õ     SW 1 W   13  10 DB01    0 "¸¼À½"
11F20301 202405141100 202405171200 A02  6 156 2 gwkang       °­°¡¿õ     SW 1 W   24   0 DB01    0 "¸¼À½"
11F20302 202405141100 202405141200 A02  0 156 2 gwkang       °­°¡¿õ     SW 1 W   25   0 DB01    0 "¸¼À½"
11F20302 202405141100 202405150000 A02  1 156 2 gwkang       °­°¡¿õ     SW 1 W   10   0 DB01    0 "¸¼À½"
11F20302 202405141100 202405151200 A02  2 156 2 gwkang       °­°¡¿õ     NW 1 N   22  20 DB03    0 "±¸¸§¸¹À½"
11F20302 202405141100 202405160000 A02  3 156 2 gwkang       °­°¡¿õ     W  1 NW   9   0 DB01    0 "¸¼À½"
11F20302 202405141100 202405161200 A02  4 156 2 gwkang       °­°¡¿õ     W  1 NW  21   0 DB01    0 "¸¼À½"
11F20302 202405141100 202405170000 A02  5 156 2 gwkang       °­°¡¿õ     SW 1 W   11  10 DB01    0 "¸¼À½"
11F20302 202405141100 202405171200 A02  6 156 2 gwkang       °­°¡¿õ     S  1 SW  24   0 DB01    0 "¸¼À½"
11F20303 202405141100 202405141200 A02  0 156 2 gwkang       °­°¡¿õ     W  1 NW  26   0 DB01    0 "¸¼À½"
11F20303 202405141100 202405150000 A02  1 156 2 gwkang       °­°¡¿õ     SW 1 W   10   0 DB01    0 "¸¼À½"
11F20303 202405141100 202405151200 A02  2 156 2 gwkang       °­°¡¿õ     W  1 NW  23  20 DB03    0 "±¸¸§¸¹À½"
11F20303 202405141100 202405160000 A02  3 156 2 gwkang       °­°¡¿õ     W  1 NW   9   0 DB01    0 "¸¼À½"
11F20303 202405141100 202405161200 A02  4 156 2 gwkang       °­°¡¿õ     W  1 NW  22   0 DB01    0 "¸¼À½"
11F20303 202405141100 202405170000 A02  5 156 2 gwkang       °­°¡¿õ     SW 1 W   10  10 DB03    0 "±¸¸§¸¹À½"
11F20303 202405141100 202405171200 A02  6 156 2 gwkang       °­°¡¿õ     SW 1 W   25   0 DB01    0 "¸¼À½"
11F20304 202405141100 202405141200 A02  0 156 2 gwkang       °­°¡¿õ     W  1 NW  26   0 DB01    0 "¸¼À½"
11F20304 202405141100 202405150000 A02  1 156 2 gwkang       °­°¡¿õ     W  1 NW   8   0 DB01    0 "¸¼À½"
11F20304 202405141100 202405151200 A02  2 156 2 gwkang       °­°¡¿õ     W  1 NW  23  20 DB03    0 "±¸¸§¸¹À½"
11F20304 202405141100 202405160000 A02  3 156 2 gwkang       °­°¡¿õ     W  1 NW   8   0 DB01    0 "¸¼À½"
11F20304 202405141100 202405161200 A02  4 156 2 gwkang       °­°¡¿õ     W  1 NW  22   0 DB01    0 "¸¼À½"
11F20304 202405141100 202405170000 A02  5 156 2 gwkang       °­°¡¿õ     SW 1 W    9  10 DB03    0 "±¸¸§¸¹À½"
11F20304 202405141100 202405171200 A02  6 156 2 gwkang       °­°¡¿õ     SW 1 W   24   0 DB01    0 "¸¼À½"
11F20401 202405141100 202405141200 A02  0 156 2 gwkang       °­°¡¿õ     S  1 SW  22   0 DB01    0 "¸¼À½"
11F20401 202405141100 202405150000 A02  1 156 2 gwkang       °­°¡¿õ     W  1 NW  15   0 DB01    0 "¸¼À½"
11F20401 202405141100 202405151200 A02  2 156 2 gwkang       °­°¡¿õ     W  1 NW  23  20 DB03    0 "±¸¸§¸¹À½"
11F20401 202405141100 202405160000 A02  3 156 2 gwkang       °­°¡¿õ     W  1 NW  11   0 DB01    0 "¸¼À½"
11F20401 202405141100 202405161200 A02  4 156 2 gwkang       °­°¡¿õ     SW 1 W   22   0 DB01    0 "¸¼À½"
11F20401 202405141100 202405170000 A02  5 156 2 gwkang       °­°¡¿õ     W  1 NW  14  10 DB03    0 "±¸¸§¸¹À½"
11F20401 202405141100 202405171200 A02  6 156 2 gwkang       °­°¡¿õ     S  1 SW  22   0 DB01    0 "¸¼À½"
11F20402 202405141100 202405141200 A02  0 156 2 gwkang       °­°¡¿õ     S  1 SW  26   0 DB01    0 "¸¼À½"
11F20402 202405141100 202405150000 A02  1 156 2 gwkang       °­°¡¿õ     W  1 NW  13   0 DB01    0 "¸¼À½"
11F20402 202405141100 202405151200 A02  2 156 2 gwkang       °­°¡¿õ     W  1 NW  25  20 DB03    0 "±¸¸§¸¹À½"
11F20402 202405141100 202405160000 A02  3 156 2 gwkang       °­°¡¿õ     W  1 NW   9   0 DB01    0 "¸¼À½"
11F20402 202405141100 202405161200 A02  4 156 2 gwkang       °­°¡¿õ     W  1 NW  22   0 DB01    0 "¸¼À½"
11F20402 202405141100 202405170000 A02  5 156 2 gwkang       °­°¡¿õ     W  1 NW  13  10 DB03    0 "±¸¸§¸¹À½"
11F20402 202405141100 202405171200 A02  6 156 2 gwkang       °­°¡¿õ     SW 1 W   25   0 DB01    0 "¸¼À½"
11F20403 202405141100 202405141200 A02  0 156 2 gwkang       °­°¡¿õ     S  1 SW  25   0 DB01    0 "¸¼À½"
11F20403 202405141100 202405150000 A02  1 156 2 gwkang       °­°¡¿õ     W  1 NW  10   0 DB01    0 "¸¼À½"
11F20403 202405141100 202405151200 A02  2 156 2 gwkang       °­°¡¿õ     W  1 NW  23  20 DB03    0 "±¸¸§¸¹À½"
11F20403 202405141100 202405160000 A02  3 156 2 gwkang       °­°¡¿õ     W  1 NW   9   0 DB01    0 "¸¼À½"
11F20403 202405141100 202405161200 A02  4 156 2 gwkang       °­°¡¿õ     SW 1 W   22   0 DB01    0 "¸¼À½"
11F20403 202405141100 202405170000 A02  5 156 2 gwkang       °­°¡¿õ     SW 1 W   11  10 DB03    0 "±¸¸§¸¹À½"
11F20403 202405141100 202405171200 A02  6 156 2 gwkang       °­°¡¿õ     SW 1 W   24   0 DB01    0 "¸¼À½"
11F20404 202405141100 202405141200 A02  0 156 2 gwkang       °­°¡¿õ     W  1 NW  25   0 DB01    0 "¸¼À½"
11F20404 202405141100 202405150000 A02  1 156 2 gwkang       °­°¡¿õ     W  1 NW   8   0 DB01    0 "¸¼À½"
11F20404 202405141100 202405151200 A02  2 156 2 gwkang       °­°¡¿õ     W  1 NW  22  20 DB03    0 "±¸¸§¸¹À½"
11F20404 202405141100 202405160000 A02  3 156 2 gwkang       °­°¡¿õ     W  1 NW   8   0 DB01    0 "¸¼À½"
11F20404 202405141100 202405161200 A02  4 156 2 gwkang       °­°¡¿õ     W  1 NW  21   0 DB01    0 "¸¼À½"
11F20404 202405141100 202405170000 A02  5 156 2 gwkang       °­°¡¿õ     SW 1 W    9  10 DB03    0 "±¸¸§¸¹À½"
11F20404 202405141100 202405171200 A02  6 156 2 gwkang       °­°¡¿õ     SW 1 W   23   0 DB01    0 "¸¼À½"
11F20405 202405141100 202405141200 A02  0 156 2 gwkang       °­°¡¿õ     W  1 NW  25   0 DB01    0 "¸¼À½"
11F20405 202405141100 202405150000 A02  1 156 2 gwkang       °­°¡¿õ     W  1 NW  12   0 DB01    0 "¸¼À½"
11F20405 202405141100 202405151200 A02  2 156 2 gwkang       °­°¡¿õ     W  1 NW  24  20 DB03    0 "±¸¸§¸¹À½"
11F20405 202405141100 202405160000 A02  3 156 2 gwkang       °­°¡¿õ     W  1 NW   9   0 DB01    0 "¸¼À½"
11F20405 202405141100 202405161200 A02  4 156 2 gwkang       °­°¡¿õ     W  1 NW  22   0 DB01    0 "¸¼À½"
11F20405 202405141100 202405170000 A02  5 156 2 gwkang       °­°¡¿õ     W  1 NW  11  10 DB03    0 "±¸¸§¸¹À½"
11F20405 202405141100 202405171200 A02  6 156 2 gwkang       °­°¡¿õ     SW 1 W   25   0 DB01    0 "¸¼À½"
11F20501 202405141100 202405141200 A02  0 156 2 gwkang       °­°¡¿õ     W  1 NW  26   0 DB01    0 "¸¼À½"
11F20501 202405141100 202405150000 A02  1 156 2 gwkang       °­°¡¿õ     SW 1 W   12   0 DB01    0 "¸¼À½"
11F20501 202405141100 202405151200 A02  2 156 2 gwkang       °­°¡¿õ     W  1 NW  22  60 DB04    1 "Èå¸®°í ºñ"
11F20501 202405141100 202405160000 A02  3 156 2 gwkang       °­°¡¿õ     W  1 NW   9   0 DB01    0 "¸¼À½"
11F20501 202405141100 202405161200 A02  4 156 2 gwkang       °­°¡¿õ     W  1 NW  22   0 DB01    0 "¸¼À½"
11F20501 202405141100 202405170000 A02  5 156 2 gwkang       °­°¡¿õ     S  1 SW  12  10 DB03    0 "±¸¸§¸¹À½"
11F20501 202405141100 202405171200 A02  6 156 2 gwkang       °­°¡¿õ     SW 1 W   25   0 DB01    0 "¸¼À½"
11F20502 202405141100 202405141200 A02  0 156 2 gwkang       °­°¡¿õ     SW 1 W   25   0 DB01    0 "¸¼À½"
11F20502 202405141100 202405150000 A02  1 156 2 gwkang       °­°¡¿õ     SW 1 W    9   0 DB01    0 "¸¼À½"
11F20502 202405141100 202405151200 A02  2 156 2 gwkang       °­°¡¿õ     W  1 NW  22  60 DB04    1 "Èå¸®°í ÇÑ¶§ ºñ"
11F20502 202405141100 202405160000 A02  3 156 2 gwkang       °­°¡¿õ     W  1 NW   8   0 DB01    0 "¸¼À½"
11F20502 202405141100 202405161200 A02  4 156 2 gwkang       °­°¡¿õ     W  1 NW  21   0 DB01    0 "¸¼À½"
11F20502 202405141100 202405170000 A02  5 156 2 gwkang       °­°¡¿õ     S  1 SW   9  10 DB03    0 "±¸¸§¸¹À½"
11F20502 202405141100 202405171200 A02  6 156 2 gwkang       °­°¡¿õ     SW 1 W   24   0 DB01    0 "¸¼À½"
